school_id,pupil_id,grade,Fluency,Kiswahili,Math,attendance_records,present_records,region,province,tutoring_program,teacher_id,lesson_completion_rate,pupil_percent_present,Fluency_encoding
46528,16375,Grade 2,80.0,0.8571428656578064,0.6666666865348816,87,57,Nakuru,Rift Valley,No,138,0.52851711026616,65.52,0
46528,16813,Grade 2,80.0,0.7428571581840515,0.7333333492279053,87,60,Nakuru,Rift Valley,No,138,0.52851711026616,68.97,0
46528,16871,Grade 4,114.0,0.800000011920929,0.7599999904632568,56,53,Nakuru,Rift Valley,No,525,0.333333333333333,94.64,0
46528,17185,Grade 3,55.0,0.7714285850524902,0.7333333492279053,33,31,Nakuru,Rift Valley,No,572,0.366482504604052,93.94,0
46528,17692,Grade 5,138.0,0.824999988079071,0.6399999856948853,89,68,Nakuru,Rift Valley,No,526,0.353846153846154,76.4,0
46528,17752,Grade 3,,,,89,40,Nakuru,Rift Valley,No,572,0.366482504604052,44.94,0
46528,18522,Grade 1,41.0,0.20000000298023224,1.0,106,58,Nakuru,Rift Valley,No,231,0.579961464354528,54.72,0
46528,18683,Grade 2,100.0,0.800000011920929,0.800000011920929,87,69,Nakuru,Rift Valley,No,138,0.52851711026616,79.31,0
46528,18753,Grade 4,178.0,0.800000011920929,0.8600000143051147,58,53,Nakuru,Rift Valley,No,525,0.333333333333333,91.38,0
46528,19104,Grade 3,,,,76,47,Nakuru,Rift Valley,No,572,0.366482504604052,61.84,0
46528,19213,Grade 1,31.0,0.34285715222358704,0.9666666388511658,106,77,Nakuru,Rift Valley,No,231,0.579961464354528,72.64,0
46528,19357,Grade 4,59.0,0.6000000238418579,0.6399999856948853,58,54,Nakuru,Rift Valley,No,525,0.333333333333333,93.1,0
46528,19394,Grade 3,16.0,0.9428571462631226,0.5333333611488342,64,52,Nakuru,Rift Valley,No,572,0.366482504604052,81.25,0
46528,19717,Grade 1,5.0,0.17142857611179352,1.0,86,64,Nakuru,Rift Valley,No,231,0.579961464354528,74.42,1
46528,20101,Grade 5,119.0,0.550000011920929,0.2800000011920929,89,52,Nakuru,Rift Valley,No,526,0.353846153846154,58.43,0
46528,20470,Grade 4,189.0,0.9399999976158142,0.8399999737739563,58,50,Nakuru,Rift Valley,No,525,0.333333333333333,86.21,0
46528,20752,Grade 5,106.0,0.9750000238418579,0.800000011920929,89,80,Nakuru,Rift Valley,No,526,0.353846153846154,89.89,0
46528,21194,Grade 5,97.0,0.8999999761581421,0.46000000834465027,45,29,Nakuru,Rift Valley,No,526,0.353846153846154,64.44,0
46528,21352,Grade 2,,,,87,40,Nakuru,Rift Valley,No,138,0.52851711026616,45.98,0
46528,21718,Grade 3,88.0,0.9428571462631226,0.6000000238418579,82,63,Nakuru,Rift Valley,No,572,0.366482504604052,76.83,0
46528,21751,Grade 4,,,,58,35,Nakuru,Rift Valley,No,525,0.333333333333333,60.34,0
46528,22143,Grade 2,,,,87,57,Nakuru,Rift Valley,No,138,0.52851711026616,65.52,0
46528,22149,Grade 4,196.0,0.8600000143051147,0.8199999928474426,58,54,Nakuru,Rift Valley,No,525,0.333333333333333,93.1,0
46528,22648,Grade 2,100.0,0.8857142925262451,0.7666666507720947,87,56,Nakuru,Rift Valley,No,138,0.52851711026616,64.37,0
46528,23236,Grade 1,,0.1428571492433548,0.8333333134651184,106,82,Nakuru,Rift Valley,No,231,0.579961464354528,77.36,0
46528,23450,Grade 3,71.0,0.800000011920929,0.5333333611488342,40,24,Nakuru,Rift Valley,No,572,0.366482504604052,60.0,0
46528,23693,Grade 2,90.0,0.6000000238418579,0.800000011920929,87,57,Nakuru,Rift Valley,No,138,0.52851711026616,65.52,0
46528,24811,Grade 5,58.0,0.6000000238418579,0.41999998688697815,45,38,Nakuru,Rift Valley,No,526,0.353846153846154,84.44,0
46528,24984,Grade 5,91.0,0.699999988079071,0.47999998927116394,89,59,Nakuru,Rift Valley,No,526,0.353846153846154,66.29,0
46528,25256,Grade 3,,,,89,25,Nakuru,Rift Valley,No,572,0.366482504604052,28.09,0
46528,25265,Grade 1,12.0,0.2571428716182709,0.6666666865348816,106,74,Nakuru,Rift Valley,No,231,0.579961464354528,69.81,0
46528,25302,Grade 5,127.0,0.800000011920929,0.699999988079071,89,67,Nakuru,Rift Valley,No,526,0.353846153846154,75.28,0
46528,25676,Grade 2,,,,87,30,Nakuru,Rift Valley,No,138,0.52851711026616,34.48,0
46528,25717,Grade 1,21.0,0.11428571492433548,0.9666666388511658,100,80,Nakuru,Rift Valley,No,231,0.579961464354528,80.0,0
46528,25785,Grade 5,12.0,0.10000000149011612,0.20000000298023224,89,57,Nakuru,Rift Valley,No,526,0.353846153846154,64.04,0
46528,26023,Grade 4,156.0,0.7599999904632568,0.8399999737739563,58,57,Nakuru,Rift Valley,No,525,0.333333333333333,98.28,0
46528,26353,Grade 1,52.0,0.5142857432365417,1.0,106,58,Nakuru,Rift Valley,No,231,0.579961464354528,54.72,0
46528,26633,Grade 3,1.0,0.6857143044471741,0.6000000238418579,74,66,Nakuru,Rift Valley,No,572,0.366482504604052,89.19,1
46528,26674,Grade 2,30.0,0.2571428716182709,,87,48,Nakuru,Rift Valley,No,138,0.52851711026616,55.17,0
46528,26902,Grade 4,,,,58,40,Nakuru,Rift Valley,No,525,0.333333333333333,68.97,0
46528,26904,Grade 5,106.0,0.625,0.5199999809265137,89,79,Nakuru,Rift Valley,No,526,0.353846153846154,88.76,0
46684,588,Grade 3,224.0,0.9428571462631226,0.8666666746139526,97,63,Isiolo,Eastern,No,399,0.815837937384899,64.95,0
46684,1261,Grade 5,210.0,0.625,0.800000011920929,38,24,Isiolo,Eastern,No,739,1.0,63.16,0
46684,1462,Grade 4,200.0,0.6399999856948853,0.5600000023841858,36,34,Isiolo,Eastern,No,738,0.48,94.44,0
46684,1773,Grade 2,171.0,0.8857142925262451,1.0,96,72,Isiolo,Eastern,No,674,0.771863117870722,75.0,0
46684,2202,Grade 3,200.0,0.9142857193946838,0.8333333134651184,97,55,Isiolo,Eastern,No,399,0.815837937384899,56.7,0
46684,2297,Grade 2,169.0,0.6285714507102966,0.8333333134651184,95,43,Isiolo,Eastern,No,674,0.771863117870722,45.26,0
46684,2319,Grade 1,76.0,1.0,1.0,90,67,Isiolo,Eastern,No,116,0.761078998073218,74.44,0
46684,2572,Grade 3,220.0,0.8857142925262451,0.8666666746139526,97,48,Isiolo,Eastern,No,399,0.815837937384899,49.48,0
46684,3016,Grade 2,166.0,0.5714285969734192,0.699999988079071,96,54,Isiolo,Eastern,No,674,0.771863117870722,56.25,0
46684,3144,Grade 4,210.0,0.6600000262260437,0.6000000238418579,36,35,Isiolo,Eastern,No,738,0.48,97.22,0
46684,3991,Grade 3,200.0,0.8285714387893677,0.8333333134651184,48,42,Isiolo,Eastern,No,399,0.815837937384899,87.5,0
46684,4160,Grade 1,85.0,1.0,1.0,90,65,Isiolo,Eastern,No,116,0.761078998073218,72.22,0
46684,4179,Grade 3,200.0,0.9142857193946838,0.8666666746139526,97,77,Isiolo,Eastern,No,399,0.815837937384899,79.38,0
46684,4675,Grade 2,172.0,0.9142857193946838,0.9333333373069763,96,55,Isiolo,Eastern,No,674,0.771863117870722,57.29,0
46684,4740,Grade 2,171.0,0.800000011920929,0.9666666388511658,85,57,Isiolo,Eastern,No,674,0.771863117870722,67.06,0
46684,5022,Grade 5,213.0,0.574999988079071,0.800000011920929,38,15,Isiolo,Eastern,No,739,1.0,39.47,0
46684,5735,Grade 5,207.0,0.550000011920929,1.0,69,33,Isiolo,Eastern,No,739,1.0,47.83,0
46684,5869,Grade 1,73.0,1.0,1.0,90,60,Isiolo,Eastern,No,116,0.761078998073218,66.67,0
46684,6517,Grade 2,170.0,0.8857142925262451,0.8333333134651184,93,70,Isiolo,Eastern,No,674,0.771863117870722,75.27,0
46684,6834,Grade 1,82.0,1.0,1.0,90,51,Isiolo,Eastern,No,116,0.761078998073218,56.67,0
46684,8244,Grade 5,214.0,0.625,0.800000011920929,38,15,Isiolo,Eastern,No,739,1.0,39.47,0
46684,8477,Grade 1,38.0,0.8571428656578064,0.9666666388511658,90,43,Isiolo,Eastern,No,116,0.761078998073218,47.78,0
46684,8702,Grade 4,260.0,0.6200000047683716,0.47999998927116394,36,11,Isiolo,Eastern,No,738,0.48,30.56,0
46684,8759,Grade 1,47.0,0.8857142925262451,1.0,90,61,Isiolo,Eastern,No,116,0.761078998073218,67.78,0
46684,8928,Grade 3,220.0,0.8857142925262451,0.8666666746139526,97,49,Isiolo,Eastern,No,399,0.815837937384899,50.52,0
46684,8934,Grade 3,220.0,0.8285714387893677,0.8999999761581421,97,33,Isiolo,Eastern,No,399,0.815837937384899,34.02,0
46684,9123,Grade 5,220.0,0.05000000074505806,0.8399999737739563,38,19,Isiolo,Eastern,No,739,1.0,50.0,0
46684,9302,Grade 5,215.0,0.625,0.800000011920929,69,16,Isiolo,Eastern,No,739,1.0,23.19,0
46684,10171,Grade 3,222.0,0.8285714387893677,0.9666666388511658,97,71,Isiolo,Eastern,No,399,0.815837937384899,73.2,0
46684,10521,Grade 1,71.0,0.9714285731315613,0.9666666388511658,90,63,Isiolo,Eastern,No,116,0.761078998073218,70.0,0
46684,10551,Grade 2,173.0,1.0,0.9666666388511658,96,88,Isiolo,Eastern,No,674,0.771863117870722,91.67,0
46684,10900,Grade 2,171.0,0.6857143044471741,0.5666666626930237,96,58,Isiolo,Eastern,No,674,0.771863117870722,60.42,0
46684,11465,Grade 5,214.0,0.574999988079071,0.800000011920929,38,16,Isiolo,Eastern,No,739,1.0,42.11,0
46684,11492,Grade 3,220.0,0.8571428656578064,0.8333333134651184,48,46,Isiolo,Eastern,No,399,0.815837937384899,95.83,0
46684,11901,Grade 5,152.0,0.625,0.800000011920929,69,17,Isiolo,Eastern,No,739,1.0,24.64,0
46684,12158,Grade 2,168.0,0.37142857909202576,0.8666666746139526,96,80,Isiolo,Eastern,No,674,0.771863117870722,83.33,0
46684,12693,Grade 1,75.0,0.9428571462631226,0.9333333373069763,90,72,Isiolo,Eastern,No,116,0.761078998073218,80.0,0
46684,12788,Grade 5,214.0,0.675000011920929,0.8600000143051147,69,16,Isiolo,Eastern,No,739,1.0,23.19,0
46684,13218,Grade 1,83.0,1.0,1.0,90,39,Isiolo,Eastern,No,116,0.761078998073218,43.33,0
46684,13541,Grade 1,40.0,0.7142857313156128,0.800000011920929,79,53,Isiolo,Eastern,No,116,0.761078998073218,67.09,0
46684,13855,Grade 2,173.0,1.0,0.8666666746139526,96,59,Isiolo,Eastern,No,674,0.771863117870722,61.46,0
46684,13917,Grade 5,215.0,0.824999988079071,0.800000011920929,69,17,Isiolo,Eastern,No,739,1.0,24.64,0
46684,14258,Grade 2,173.0,1.0,1.0,96,90,Isiolo,Eastern,No,674,0.771863117870722,93.75,0
46684,14498,Grade 5,215.0,0.6000000238418579,0.800000011920929,38,15,Isiolo,Eastern,No,739,1.0,39.47,0
46684,15775,Grade 2,173.0,0.7142857313156128,0.800000011920929,96,75,Isiolo,Eastern,No,674,0.771863117870722,78.12,0
46684,15924,Grade 2,173.0,0.8571428656578064,0.800000011920929,96,70,Isiolo,Eastern,No,674,0.771863117870722,72.92,0
46684,16257,Grade 5,203.0,0.5249999761581421,0.800000011920929,38,33,Isiolo,Eastern,No,739,1.0,86.84,0
46684,16836,Grade 4,210.0,0.699999988079071,0.6600000262260437,82,38,Isiolo,Eastern,No,738,0.48,46.34,0
46684,16849,Grade 2,162.0,0.3142857253551483,0.6333333253860474,96,39,Isiolo,Eastern,No,674,0.771863117870722,40.62,0
46684,17114,Grade 1,45.0,0.8571428656578064,1.0,90,82,Isiolo,Eastern,No,116,0.761078998073218,91.11,0
46684,17277,Grade 5,213.0,0.824999988079071,0.8399999737739563,38,15,Isiolo,Eastern,No,739,1.0,39.47,0
46684,17417,Grade 2,172.0,0.8285714387893677,0.7333333492279053,95,40,Isiolo,Eastern,No,674,0.771863117870722,42.11,0
46684,17721,Grade 3,221.0,0.9142857193946838,0.9666666388511658,97,32,Isiolo,Eastern,No,399,0.815837937384899,32.99,0
46684,17895,Grade 2,173.0,0.8571428656578064,0.7666666507720947,96,78,Isiolo,Eastern,No,674,0.771863117870722,81.25,0
46684,18988,Grade 3,224.0,0.9142857193946838,0.8666666746139526,97,65,Isiolo,Eastern,No,399,0.815837937384899,67.01,0
46684,19289,Grade 1,47.0,0.7714285850524902,0.7333333492279053,90,49,Isiolo,Eastern,No,116,0.761078998073218,54.44,0
46684,19424,Grade 4,220.0,0.7599999904632568,0.7200000286102295,82,47,Isiolo,Eastern,No,738,0.48,57.32,0
46684,19440,Grade 4,200.0,0.5,0.47999998927116394,82,24,Isiolo,Eastern,No,738,0.48,29.27,0
46684,20521,Grade 1,49.0,0.9142857193946838,1.0,90,76,Isiolo,Eastern,No,116,0.761078998073218,84.44,0
46684,20806,Grade 1,46.0,0.9142857193946838,1.0,90,63,Isiolo,Eastern,No,116,0.761078998073218,70.0,0
46684,21061,Grade 3,222.0,0.9142857193946838,0.8666666746139526,48,37,Isiolo,Eastern,No,399,0.815837937384899,77.08,0
46684,22000,Grade 5,214.0,0.800000011920929,1.0,38,20,Isiolo,Eastern,No,739,1.0,52.63,0
46684,22300,Grade 2,173.0,0.8571428656578064,0.8666666746139526,96,64,Isiolo,Eastern,No,674,0.771863117870722,66.67,0
46684,22497,Grade 1,55.0,1.0,1.0,90,54,Isiolo,Eastern,No,116,0.761078998073218,60.0,0
46684,22735,Grade 1,67.0,0.9714285731315613,1.0,90,81,Isiolo,Eastern,No,116,0.761078998073218,90.0,0
46684,22780,Grade 4,250.0,0.699999988079071,0.5799999833106995,82,43,Isiolo,Eastern,No,738,0.48,52.44,0
46684,22936,Grade 1,74.0,1.0,1.0,90,79,Isiolo,Eastern,No,116,0.761078998073218,87.78,0
46684,22997,Grade 5,214.0,0.625,0.800000011920929,38,16,Isiolo,Eastern,No,739,1.0,42.11,0
46684,23646,Grade 2,166.0,0.7714285850524902,0.8333333134651184,96,65,Isiolo,Eastern,No,674,0.771863117870722,67.71,0
46684,23904,Grade 5,221.0,0.800000011920929,0.800000011920929,38,13,Isiolo,Eastern,No,739,1.0,34.21,0
46684,24301,Grade 1,85.0,1.0,1.0,90,89,Isiolo,Eastern,No,116,0.761078998073218,98.89,0
46684,25416,Grade 2,171.0,0.7714285850524902,1.0,96,61,Isiolo,Eastern,No,674,0.771863117870722,63.54,0
46684,25694,Grade 3,212.0,0.9142857193946838,0.8666666746139526,97,74,Isiolo,Eastern,No,399,0.815837937384899,76.29,0
46684,25966,Grade 4,190.0,0.6600000262260437,0.6000000238418579,82,31,Isiolo,Eastern,No,738,0.48,37.8,0
46684,25975,Grade 3,222.0,0.9142857193946838,0.9666666388511658,97,79,Isiolo,Eastern,No,399,0.815837937384899,81.44,0
46684,26124,Grade 3,200.0,0.8285714387893677,0.8666666746139526,97,66,Isiolo,Eastern,No,399,0.815837937384899,68.04,0
46684,26138,Grade 1,80.0,1.0,1.0,90,77,Isiolo,Eastern,No,116,0.761078998073218,85.56,0
46684,26482,Grade 5,204.0,0.800000011920929,1.0,38,20,Isiolo,Eastern,No,739,1.0,52.63,0
46684,26716,Grade 5,211.0,0.07500000298023224,0.9200000166893005,38,37,Isiolo,Eastern,No,739,1.0,97.37,0
46684,26803,Grade 1,85.0,1.0,1.0,90,87,Isiolo,Eastern,No,116,0.761078998073218,96.67,0
47025,259,Grade 2,165.0,0.8571428656578064,0.9666666388511658,101,88,Nairobi,Nairobi,No,522,0.899239543726236,87.13,0
47025,643,Grade 2,169.0,0.6285714507102966,0.8666666746139526,99,80,Nairobi,Nairobi,No,522,0.899239543726236,80.81,0
47025,674,Grade 1,15.0,0.5714285969734192,0.699999988079071,92,88,Nairobi,Nairobi,No,159,0.883720930232558,95.65,0
47025,1136,Grade 2,173.0,0.6000000238418579,0.7666666507720947,101,84,Nairobi,Nairobi,No,522,0.899239543726236,83.17,0
47025,1220,Grade 4,67.0,0.46000000834465027,0.8399999737739563,103,100,Nairobi,Nairobi,No,451,0.883720930232558,97.09,0
47025,1414,Grade 1,46.0,0.4285714328289032,1.0,82,53,Nairobi,Nairobi,No,159,0.883720930232558,64.63,0
47025,1520,Grade 3,15.0,0.4000000059604645,0.6333333253860474,71,67,Nairobi,Nairobi,No,154,0.84841075794621,94.37,0
47025,1633,Grade 5,69.0,0.675000011920929,0.4399999976158142,97,74,Nairobi,Nairobi,No,452,0.86046511627907,76.29,0
47025,1647,Grade 5,22.0,0.44999998807907104,0.5199999809265137,77,62,Nairobi,Nairobi,No,452,0.86046511627907,80.52,0
47025,1710,Grade 1,61.0,1.0,1.0,92,86,Nairobi,Nairobi,No,159,0.883720930232558,93.48,0
47025,1818,Grade 3,106.0,0.9428571462631226,0.9666666388511658,76,73,Nairobi,Nairobi,No,154,0.84841075794621,96.05,0
47025,2021,Grade 3,52.0,0.5142857432365417,0.7333333492279053,74,70,Nairobi,Nairobi,No,154,0.84841075794621,94.59,0
47025,2047,Grade 1,21.0,0.6285714507102966,0.6666666865348816,92,37,Nairobi,Nairobi,No,159,0.883720930232558,40.22,0
47025,2238,Grade 3,103.0,0.6857143044471741,0.7333333492279053,76,67,Nairobi,Nairobi,No,154,0.84841075794621,88.16,0
47025,2522,Grade 1,27.0,0.7142857313156128,0.699999988079071,92,85,Nairobi,Nairobi,No,159,0.883720930232558,92.39,0
47025,3004,Grade 2,84.0,0.2857142984867096,0.9333333373069763,101,91,Nairobi,Nairobi,No,522,0.899239543726236,90.1,0
47025,3117,Grade 3,93.0,0.7428571581840515,0.9666666388511658,76,71,Nairobi,Nairobi,No,154,0.84841075794621,93.42,0
47025,3459,Grade 3,10.0,0.20000000298023224,0.3333333432674408,72,66,Nairobi,Nairobi,No,154,0.84841075794621,91.67,1
47025,3658,Grade 2,123.0,0.4571428596973419,0.8999999761581421,101,80,Nairobi,Nairobi,No,522,0.899239543726236,79.21,0
47025,3672,Grade 3,50.0,0.6857143044471741,0.800000011920929,74,67,Nairobi,Nairobi,No,154,0.84841075794621,90.54,0
47025,3902,Grade 4,78.0,0.8999999761581421,0.800000011920929,100,60,Nairobi,Nairobi,No,451,0.883720930232558,60.0,0
47025,4167,Grade 1,21.0,0.9714285731315613,0.9666666388511658,92,90,Nairobi,Nairobi,No,159,0.883720930232558,97.83,0
47025,4305,Grade 4,74.0,0.6600000262260437,0.6399999856948853,103,87,Nairobi,Nairobi,No,451,0.883720930232558,84.47,0
47025,4394,Grade 3,118.0,0.6285714507102966,0.9333333373069763,76,72,Nairobi,Nairobi,No,154,0.84841075794621,94.74,0
47025,4447,Grade 2,163.0,0.800000011920929,0.9333333373069763,101,101,Nairobi,Nairobi,No,522,0.899239543726236,100.0,0
47025,4654,Grade 3,70.0,0.4285714328289032,0.7666666507720947,76,64,Nairobi,Nairobi,No,154,0.84841075794621,84.21,0
47025,4672,Grade 1,28.0,0.9428571462631226,0.9666666388511658,92,45,Nairobi,Nairobi,No,159,0.883720930232558,48.91,0
47025,4721,Grade 2,76.0,0.6571428775787354,0.9333333373069763,101,95,Nairobi,Nairobi,No,522,0.899239543726236,94.06,0
47025,4894,Grade 4,44.0,0.47999998927116394,0.6600000262260437,103,44,Nairobi,Nairobi,No,451,0.883720930232558,42.72,0
47025,4949,Grade 5,77.0,0.875,0.6600000262260437,97,73,Nairobi,Nairobi,No,452,0.86046511627907,75.26,0
47025,5149,Grade 3,82.0,0.6571428775787354,0.9333333373069763,42,32,Nairobi,Nairobi,No,154,0.84841075794621,76.19,0
47025,5300,Grade 5,141.0,0.925000011920929,0.699999988079071,97,75,Nairobi,Nairobi,No,452,0.86046511627907,77.32,0
47025,5521,Grade 4,88.0,0.7599999904632568,0.7599999904632568,47,37,Nairobi,Nairobi,No,451,0.883720930232558,78.72,0
47025,5595,Grade 5,137.0,0.875,0.4399999976158142,97,75,Nairobi,Nairobi,No,452,0.86046511627907,77.32,0
47025,5617,Grade 2,173.0,0.9428571462631226,1.0,101,93,Nairobi,Nairobi,No,522,0.899239543726236,92.08,0
47025,5844,Grade 3,56.0,0.5428571701049805,0.800000011920929,76,67,Nairobi,Nairobi,No,154,0.84841075794621,88.16,0
47025,6097,Grade 2,169.0,0.9142857193946838,1.0,101,91,Nairobi,Nairobi,No,522,0.899239543726236,90.1,0
47025,6132,Grade 5,64.0,0.7749999761581421,0.5199999809265137,97,75,Nairobi,Nairobi,No,452,0.86046511627907,77.32,0
47025,6258,Grade 2,173.0,0.6857143044471741,1.0,101,100,Nairobi,Nairobi,No,522,0.899239543726236,99.01,0
47025,6446,Grade 5,39.0,0.574999988079071,0.5799999833106995,89,74,Nairobi,Nairobi,No,452,0.86046511627907,83.15,0
47025,6633,Grade 4,64.0,0.800000011920929,0.46000000834465027,103,63,Nairobi,Nairobi,No,451,0.883720930232558,61.17,0
47025,6864,Grade 3,73.0,0.5714285969734192,0.8333333134651184,42,35,Nairobi,Nairobi,No,154,0.84841075794621,83.33,0
47025,6971,Grade 1,31.0,0.9714285731315613,0.9666666388511658,92,85,Nairobi,Nairobi,No,159,0.883720930232558,92.39,0
47025,7189,Grade 5,68.0,0.699999988079071,0.41999998688697815,97,94,Nairobi,Nairobi,No,452,0.86046511627907,96.91,0
47025,7688,Grade 3,101.0,0.7714285850524902,0.9666666388511658,76,70,Nairobi,Nairobi,No,154,0.84841075794621,92.11,0
47025,7692,Grade 3,46.0,0.6000000238418579,0.7333333492279053,75,51,Nairobi,Nairobi,No,154,0.84841075794621,68.0,0
47025,8347,Grade 1,25.0,0.8571428656578064,0.8333333134651184,92,61,Nairobi,Nairobi,No,159,0.883720930232558,66.3,0
47025,8389,Grade 1,16.0,0.7714285850524902,0.8666666746139526,92,90,Nairobi,Nairobi,No,159,0.883720930232558,97.83,0
47025,8410,Grade 3,90.0,0.7714285850524902,0.6333333253860474,76,63,Nairobi,Nairobi,No,154,0.84841075794621,82.89,0
47025,8433,Grade 5,41.0,0.6499999761581421,0.5400000214576721,96,57,Nairobi,Nairobi,No,452,0.86046511627907,59.38,0
47025,8548,Grade 4,23.0,0.3199999928474426,0.36000001430511475,103,102,Nairobi,Nairobi,No,451,0.883720930232558,99.03,0
47025,9211,Grade 3,79.0,0.6285714507102966,0.7333333492279053,76,73,Nairobi,Nairobi,No,154,0.84841075794621,96.05,0
47025,9304,Grade 4,65.0,0.6200000047683716,0.41999998688697815,103,91,Nairobi,Nairobi,No,451,0.883720930232558,88.35,0
47025,9382,Grade 4,30.0,0.47999998927116394,0.6200000047683716,77,60,Nairobi,Nairobi,No,451,0.883720930232558,77.92,0
47025,9538,Grade 1,29.0,1.0,1.0,92,68,Nairobi,Nairobi,No,159,0.883720930232558,73.91,0
47025,10176,Grade 5,120.0,0.800000011920929,0.3799999952316284,96,48,Nairobi,Nairobi,No,452,0.86046511627907,50.0,0
47025,10235,Grade 5,86.0,0.800000011920929,0.3400000035762787,97,75,Nairobi,Nairobi,No,452,0.86046511627907,77.32,0
47025,10424,Grade 1,26.0,1.0,1.0,92,41,Nairobi,Nairobi,No,159,0.883720930232558,44.57,0
47025,10601,Grade 5,66.0,0.675000011920929,0.4000000059604645,97,63,Nairobi,Nairobi,No,452,0.86046511627907,64.95,0
47025,10750,Grade 3,76.0,0.7428571581840515,0.9333333373069763,76,75,Nairobi,Nairobi,No,154,0.84841075794621,98.68,0
47025,10883,Grade 1,25.0,0.9428571462631226,0.9666666388511658,92,55,Nairobi,Nairobi,No,159,0.883720930232558,59.78,0
47025,11349,Grade 2,173.0,0.800000011920929,0.9666666388511658,101,93,Nairobi,Nairobi,No,522,0.899239543726236,92.08,0
47025,11471,Grade 3,93.0,0.800000011920929,0.9333333373069763,76,67,Nairobi,Nairobi,No,154,0.84841075794621,88.16,0
47025,11537,Grade 4,107.0,0.8399999737739563,0.7400000095367432,47,42,Nairobi,Nairobi,No,451,0.883720930232558,89.36,0
47025,11751,Grade 1,22.0,0.8571428656578064,0.9666666388511658,92,34,Nairobi,Nairobi,No,159,0.883720930232558,36.96,0
47025,12026,Grade 4,32.0,0.47999998927116394,0.36000001430511475,103,88,Nairobi,Nairobi,No,451,0.883720930232558,85.44,0
47025,12074,Grade 1,23.0,0.8857142925262451,0.800000011920929,92,83,Nairobi,Nairobi,No,159,0.883720930232558,90.22,0
47025,12119,Grade 3,42.0,0.37142857909202576,0.1666666716337204,71,67,Nairobi,Nairobi,No,154,0.84841075794621,94.37,0
47025,12346,Grade 4,124.0,0.8199999928474426,0.6600000262260437,103,90,Nairobi,Nairobi,No,451,0.883720930232558,87.38,0
47025,12727,Grade 2,170.0,0.6857143044471741,0.7666666507720947,101,78,Nairobi,Nairobi,No,522,0.899239543726236,77.23,0
47025,13173,Grade 3,75.0,0.7714285850524902,0.7666666507720947,76,48,Nairobi,Nairobi,No,154,0.84841075794621,63.16,0
47025,13301,Grade 1,35.0,0.9142857193946838,0.8999999761581421,92,91,Nairobi,Nairobi,No,159,0.883720930232558,98.91,0
47025,13342,Grade 2,173.0,0.9142857193946838,1.0,101,82,Nairobi,Nairobi,No,522,0.899239543726236,81.19,0
47025,13418,Grade 4,66.0,0.7200000286102295,0.699999988079071,47,39,Nairobi,Nairobi,No,451,0.883720930232558,82.98,0
47025,13428,Grade 2,68.0,0.34285715222358704,0.7666666507720947,101,95,Nairobi,Nairobi,No,522,0.899239543726236,94.06,0
47025,13548,Grade 1,28.0,0.9428571462631226,0.8999999761581421,92,61,Nairobi,Nairobi,No,159,0.883720930232558,66.3,0
47025,13973,Grade 3,,,,47,25,Nairobi,Nairobi,No,154,0.84841075794621,53.19,0
47025,14718,Grade 2,173.0,0.9714285731315613,1.0,101,96,Nairobi,Nairobi,No,522,0.899239543726236,95.05,0
47025,14824,Grade 1,21.0,0.8571428656578064,0.8666666746139526,92,68,Nairobi,Nairobi,No,159,0.883720930232558,73.91,0
47025,14909,Grade 4,83.0,0.6600000262260437,0.6399999856948853,102,61,Nairobi,Nairobi,No,451,0.883720930232558,59.8,0
47025,14984,Grade 4,61.0,0.6000000238418579,0.800000011920929,103,99,Nairobi,Nairobi,No,451,0.883720930232558,96.12,0
47025,14988,Grade 1,27.0,0.9428571462631226,1.0,92,47,Nairobi,Nairobi,No,159,0.883720930232558,51.09,0
47025,15111,Grade 4,99.0,0.8199999928474426,0.6000000238418579,103,98,Nairobi,Nairobi,No,451,0.883720930232558,95.15,0
47025,15150,Grade 1,22.0,0.6857143044471741,0.699999988079071,78,30,Nairobi,Nairobi,No,159,0.883720930232558,38.46,0
47025,15222,Grade 3,23.0,0.4285714328289032,0.4000000059604645,76,67,Nairobi,Nairobi,No,154,0.84841075794621,88.16,0
47025,15414,Grade 4,71.0,0.5199999809265137,0.41999998688697815,103,79,Nairobi,Nairobi,No,451,0.883720930232558,76.7,0
47025,15769,Grade 3,111.0,0.800000011920929,0.9333333373069763,42,35,Nairobi,Nairobi,No,154,0.84841075794621,83.33,0
47025,16179,Grade 2,173.0,0.8571428656578064,1.0,101,88,Nairobi,Nairobi,No,522,0.899239543726236,87.13,0
47025,16234,Grade 5,68.0,0.699999988079071,0.6600000262260437,97,83,Nairobi,Nairobi,No,452,0.86046511627907,85.57,0
47025,16335,Grade 2,169.0,0.6571428775787354,0.7666666507720947,101,90,Nairobi,Nairobi,No,522,0.899239543726236,89.11,0
47025,16448,Grade 4,92.0,0.7599999904632568,1.0,103,101,Nairobi,Nairobi,No,451,0.883720930232558,98.06,0
47025,16567,Grade 3,64.0,0.5428571701049805,0.6666666865348816,76,72,Nairobi,Nairobi,No,154,0.84841075794621,94.74,0
47025,16659,Grade 3,130.0,0.6857143044471741,0.9333333373069763,76,65,Nairobi,Nairobi,No,154,0.84841075794621,85.53,0
